,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,8571,consent.html,external-html,0,8637,0.0-0.0,6q3k1sgtwg0f61lap9zp,male,literal,,,,,,
1,2355,,image-button-response,1,10997,0.0-1.0,6q3k1sgtwg0f61lap9zp,male,literal,check-1.png,1.0,check1,,,
2,2511,,image-button-response,2,13509,0.0-2.0,6q3k1sgtwg0f61lap9zp,male,literal,check-2.png,2.0,check2,,,
3,33881,,instructions,3,47391,0.0-3.0,6q3k1sgtwg0f61lap9zp,male,literal,,,,"[{""page_index"":0,""viewing_time"":8077},{""page_index"":1,""viewing_time"":17484},{""page_index"":2,""viewing_time"":7252},{""page_index"":3,""viewing_time"":1067}]",,
4,44078,,html-slider-response,4,91471,0.0-4.0,6q3k1sgtwg0f61lap9zp,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>",,trial,,15.0,
5,43037,,survey-text,5,134510,0.0-5.0,6q3k1sgtwg0f61lap9zp,male,literal,,,description,,,"{""Q0"":""Jason was diagnosed with cancer and is currently undergoing chemotherapy over the next few month's. It sounds like he is responding well.""}"
6,7563,,survey-likert,6,142074,0.0-6.0-0.0,6q3k1sgtwg0f61lap9zp,male,literal,,,urgent,,,"{""Q0"":3}"
7,3287,,survey-likert,7,145362,0.0-6.0-1.0,6q3k1sgtwg0f61lap9zp,male,literal,,,sympathy,,,"{""Q0"":4}"
8,3861,,survey-text,8,149225,0.0-7.0,6q3k1sgtwg0f61lap9zp,male,literal,,,past-donations,,,"{""Q0"":""0""}"
9,2255,,survey-multi-choice,9,151483,0.0-8.0-0.0,6q3k1sgtwg0f61lap9zp,male,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,3072,,survey-multi-choice,10,154557,0.0-8.0-1.0,6q3k1sgtwg0f61lap9zp,male,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,9778,,survey-multi-choice,11,164343,0.0-9.0,6q3k1sgtwg0f61lap9zp,male,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
12,2777,,survey-text,12,167122,0.0-10.0,6q3k1sgtwg0f61lap9zp,male,literal,,,age,,,"{""Q0"":""23""}"
13,2819,,survey-text,13,169942,0.0-11.0,6q3k1sgtwg0f61lap9zp,male,literal,,,purpose,,,"{""Q0"":""""}"
14,2223,,survey-text,14,172166,0.0-12.0,6q3k1sgtwg0f61lap9zp,male,literal,,,feedback,,,"{""Q0"":""""}"
15,15174,debrief.html,external-html,15,187512,0.0-13.0,6q3k1sgtwg0f61lap9zp,male,literal,,,,,,
